Ticker,EPS,P/E Ratio,PEG Ratio,P/B Ratio,ROE,P/B Ratio,Operating Margin,EBITDA,Industry
GRFS,1.16,7.62069,0.16,1.0742496,0.028169999,1.0742496,0.16194001,1111435008.0,Drug Manufacturers—General
MYRG,5.58,23.31362,4.49,3.5637188,0.06319,3.5637188,0.02096,119862000.0,Engineering & Construction
GBLI,3.18,10.691824,1.24,0.700208,0.054190002,0.700208,0.11677,48258000.0,Insurance—Property & Casualty
SGC,0.94,15.978724,-1.66,1.2554331,0.056750003,1.2554331,0.01663,34341000.0,Apparel Manufacturing
GOGL,1.77,6.0790963,-38.0,1.1149104,0.11249,1.1149104,0.34348,439571008.0,Marine Shipping
NVEE,1.4,16.407143,2.11,1.8638428,0.040900003,1.8638428,0.05027,116606000.0,Engineering & Construction
NGS,1.33,14.368421,0.62,0.9659321,0.055409998,0.9659321,0.22184,59111000.0,Oil & Gas Equipment & Services
MARA,0.04,402.75003,1.16,1.7499456,0.17766,1.7499456,-0.80605006,381467008.0,Capital Markets
GNK,1.73,9.219653,0.25,0.7398645,0.0167,0.7398645,0.17508,115011000.0,Marine Shipping
GEN,2.45,11.538775,1.12,8.300059,0.2766,8.300059,0.41581002,2144000000.0,Software—Infrastructure
GASS,1.51,3.754967,0.6,0.33508658,0.119820006,0.33508658,0.38529,78943088.0,Marine Shipping
CIGI,9.94,15.285715,0.9,6.396127,0.09568,6.396127,0.087349996,559886016.0,Real Estate Services
SAFT,6.25,12.500799,1.1,1.4307426,0.0635,1.4307426,0.07922,73846000.0,Insurance—Property & Casualty
LILAK,0.49,19.959183,-0.32,1.1616582,-0.03148,1.1616582,0.122,1559299968.0,Telecom Services
GLPG,-0.53,-50.73585,3.41,0.63385427,0.011469999,0.63385427,-0.4903,-101320000.0,Biotechnology
HURN,6.88,16.72529,1.42,3.5952632,0.15885,3.5952632,0.12318,165888000.0,Consulting Services
ZG,1.81,31.86188,3.72,2.964886,-0.03138,2.964886,-0.06643,-134000000.0,Internet Content & Information
PGRE,-0.26,-18.5,-0.81,0.32965526,-0.06268,0.32965526,0.19053,178902000.0,REIT—Office
JRVR,1.73,3.601156,0.71,0.43496475,0.11455,0.43496475,0.14092,140653664.0,Insurance—Specialty
LNVGY,2.51,10.553784,0.63,65.569305,0.19667,65.569305,0.03201,3135857920.0,Computer Hardware
RMR,1.39,16.971224,-14.77,1.6484975,0.13623999,1.6484975,0.28127,77166000.0,Real Estate Services
PGPEF,8.38,12.523866,2.54,2.6564913,0.15469,2.6564913,0.14026,2566000128.0,Advertising Agencies
MAKSY,0.78,12.628206,1.34,6.985816,0.15431,6.985816,0.06548,1171500032.0,Department Stores
STKS,0.64,5.3281255,7.12,1.5678161,-0.05943,1.5678161,0.07116,39163000.0,Restaurants
SNCAF,2.05,23.697563,16.75,2.5089087,0.10185,2.5089087,0.059499998,717465024.0,Engineering & Construction
CMPGY,1.35,24.814814,2.21,8.808835,0.26608,8.808835,0.06657,3097750272.0,Restaurants
PUBGY,2.2,12.05,3.94,0.6710203,0.15469,0.6710203,0.14026,2566000128.0,Advertising Agencies
GLNCY,0.91,11.527472,-16.57,3.073542,-0.05095,3.073542,0.01454,11448999936.0,Other Industrial Metals & Mining
GLAXF,2.22,8.135135,7626.44,5.2607045,0.21847,5.2607045,0.08325,9256999936.0,Drug Manufacturers—General
BTGOF,0.24,7.9166665,5140.67,1.484375,0.063260004,1.484375,0.14158,6456999936.0,Telecom Services
MTNOF,0.45,10.666667,560.44,0.07592534,-0.08007,0.07592534,0.22681999,69593997312.0,Telecom Services
OPK,-0.29,-5.206897,-0.42,0.7546227,-0.1659,0.7546227,-0.3385,-165455008.0,Diagnostics & Research
HON,11.01,19.0,2.49,7.8149285,0.31865,7.8149285,0.2207,9164000256.0,Conglomerates
SIRI,3.26,8.481595,2.22,0.86319923,-0.46799,0.86319923,0.22432,2563000064.0,Entertainment
VIPS,2.38,5.9621844,69.35,0.19776727,0.23172002,0.19776727,0.08307,11524092928.0,Internet Retail
POST,6.31,17.386688,0.37,1.6248277,0.088640004,1.6248277,0.10705,1298099968.0,Packaged Foods
HCP,0.35,96.91428,-3.76,5.5761957,-0.12294,5.5761957,-0.26218998,-203084992.0,Software—Infrastructure
HP,3.57,9.22409,0.06,1.1383435,0.124460004,1.1383435,0.14965001,806225024.0,Oil & Gas Drilling
HOG,4.11,7.7542577,1.75,1.3355404,0.20142001,1.3355404,0.15871,928387968.0,Recreational Vehicles
HUM,18.18,14.340484,15.33,1.787215,0.078379996,1.787215,0.02664,3779000064.0,Healthcare Plans
HAS,4.43,14.857788,0.61,7.010331,-0.36224997,7.010331,0.23562,835299968.0,Leisure
KBH,9.15,8.520219,0.74,1.4339054,0.15727,1.4339054,0.11472999,806252032.0,Residential Construction
PYPL,4.92,15.70122,1.56,3.8520992,0.22188,3.8520992,0.18185,6120999936.0,Credit Services
HSIC,5.28,13.327652,2.95,2.5463166,0.07253,2.5463166,0.056760002,887000000.0,Medical Distribution
RHI,2.93,23.061432,-8.11,4.6529403,0.1864,4.6529403,0.041339997,297531008.0,Staffing & Employment Services
OHI,1.5,27.466667,1.57,2.6262112,0.08667,2.6262112,0.66123,892065984.0,REIT—Healthcare Facilities
USNA,2.48,15.03629,1.01,1.3345501,0.10831001,1.3345501,0.07792,96684000.0,Packaged Foods
HST,0.99,17.50505,0.61,1.7862297,0.10767999,1.7862297,0.16213,1486000000.0,REIT—Hotel & Motel
HIMX,0.37,15.567568,-1.19,0.5868569,0.08993,0.5868569,0.1221,83534000.0,Semiconductors
MOH,25.88,12.62558,1.12,3.9045696,0.26454002,3.9045696,0.0475,1814000000.0,Healthcare Plans
HOLX,4.32,19.05787,3.15,3.8589175,0.13846,3.8589175,0.26093,1242700032.0,Medical Instruments & Supplies
HBI,0.57,12.438597,0.17,38.74317,-0.60838,38.74317,0.12123,536729984.0,Apparel Manufacturing
SSNC,5.75,12.243479,1.72,2.554983,0.10818,2.554983,0.22179002,1934099968.0,Software—Application
LDOS,10.2,17.938236,1.49,5.287539,0.27035,5.287539,0.12291,2056999936.0,Information Technology Services
RYAAY,3.48,13.086207,2.64,6.5695324,0.23097,6.5695324,0.10085,2747800064.0,Airlines
HSII,2.85,13.782456,1.49,1.731388,0.08708,1.731388,0.0698,99618000.0,Staffing & Employment Services
JHX,1.82,17.181318,3.56,6.9643655,0.2777,6.9643655,0.23722,1130599936.0,Building Materials
ST,3.79,9.097626,0.97,1.7283207,-0.01382,1.7283207,0.14081,844729024.0,Scientific & Technical Instruments
NHI,3.13,24.42492,15.34,2.2662594,0.09897,2.2662594,0.62553,253443008.0,REIT—Healthcare Facilities
HZO,3.91,7.409207,0.32,0.66271675,0.04068,0.66271675,0.04759,172341984.0,Specialty Retail
RHP,4.94,21.767206,1.58,11.317756,0.4081,11.317756,0.27426,716825984.0,REIT—Hotel & Motel
MHO,20.76,7.236512,0.61,1.4595498,0.2032,1.4595498,0.15923999,676646016.0,Residential Construction
HSTM,0.64,45.828125,3.15,2.5094113,0.05649,2.5094113,0.0889,40157000.0,Health Information Services
MKTX,8.16,35.22059,5.22,8.1694145,0.21017,8.1694145,0.41151002,391422016.0,Capital Markets
JBHT,7.18,25.203344,4.19,4.561289,0.14192,4.561289,0.07304,1577556992.0,Integrated Freight & Logistics
HPP,-1.31,-3.137405,-0.08,0.21429688,-0.062319998,0.21429688,-0.02379,313016992.0,REIT—Office
SLGN,4.12,12.776699,1.35,2.7371047,0.15421,2.7371047,0.10704,845380992.0,Packaging & Containers
HLIT,0.92,11.913043,0.27,2.976643,0.22069,2.976643,0.19825001,64685000.0,Communication Equipment
HI,3.08,9.022728,0.71,1.3841021,-0.12767,1.3841021,0.109840006,500300000.0,Specialty Industrial Machinery
UHS,17.9,11.467039,0.51,2.0675068,0.16341,2.0675068,0.09694,2124051968.0,Medical Care Facilities
SNOW,0.93,124.18279,18.14,9.3749485,-0.21624,9.3749485,-0.40895,-1130114944.0,Software—Application
MTSI,3.33,33.82883,3.46,7.5220356,0.07205,7.5220356,0.1035,133865000.0,Semiconductors
LGIH,11.57,8.8608465,0.77,1.2523056,0.10657,1.2523056,0.114020005,234968000.0,Residential Construction
KW,-1.07,-9.962616,-0.22,1.6653647,-0.15883,1.6653647,0.12331,172500000.0,Real Estate Services
HII,18.44,10.26193,1.71,1.7616884,0.17666,1.7616884,0.04147,1071000000.0,Aerospace & Defense
KOP,4.42,7.7398186,0.45,1.3785461,0.16290002,1.3785461,0.1021,245500000.0,Specialty Chemicals
HIW,0.56,58.285713,-3.19,1.4839735,0.059439998,1.4839735,0.24688,471564992.0,REIT—Office
HCMLY,1.43,13.867133,4.29,0.42347363,0.114700004,0.42347363,0.14977,6000999936.0,Building Materials
STRM,-0.11,-20.90909,-1.32,3.074866,-0.80094004,3.074866,-0.71444,-6431000.0,Health Information Services
HHS,1.07,6.71028,0.11,2.5362062,-1.4268899,2.5362062,-0.82505,-27835000.0,Conglomerates
HELE,7.9,8.2,1.11,0.9428168,0.09243,0.9428168,0.07545,273863008.0,Household & Personal Products
RICK,4.18,10.320575,1.64,1.4523785,0.01771,1.4523785,-0.028970001,55455000.0,Restaurants
HALO,4.74,12.056963,0.46,16.01289,1.11832,16.01289,0.56259,555395008.0,Biotechnology
TTEC,1.17,4.435898,1.62,0.86226946,-0.6401,0.86226946,0.03258,194495008.0,Information Technology Services
PEB,-0.33,-35.909092,-3.5,0.51835006,-0.0321,0.51835006,0.13515,318388000.0,REIT—Hotel & Motel
MCFT,1.4,12.599999,2.8,1.609489,0.0464,1.609489,-0.03092,30349000.0,Recreational Vehicles
HUBS,8.96,63.083702,4.79,18.049816,-0.02704,18.049816,-0.03587,-62344000.0,Software—Application
HDSN,0.85,8.729412,0.44,1.3582281,0.15941,1.3582281,0.17,59348000.0,Specialty Chemicals
HAYN,3.68,16.497282,1.19,1.7046187,0.08665,1.7046187,0.0793,71550000.0,Metal Fabrication
XTNT,-0.03,-17.803333,-0.27,1.548116,-0.087749995,1.548116,-0.09839,-9704000.0,Medical Devices
SPWH,-0.39,-6.6666665,-0.19,0.40492132,-0.13201,0.40492132,-0.012159999,16365000.0,Specialty Retail
QTWO,1.9,44.78421,1.67,10.672268,-0.14782,10.672268,-0.07926,-20322000.0,Software—Application
LITE,3.7,17.66216,0.7,4.6350803,-0.47252998,4.6350803,-0.34869,-82600000.0,Communication Equipment
HY,6.9,8.988406,0.44,2.3296523,0.4511,2.3296523,0.081070006,330300000.0,Farm & Heavy Construction Machinery
SHO,0.27,37.518517,2.3,1.0938344,0.08519,1.0938344,0.14364,220678000.0,REIT—Hotel & Motel
PERF,0.07,26.714285,1.52,1.3013222,0.03198,1.3013222,-0.00477,-3622000.0,Software—Application
NMIH,4.79,7.680585,0.87,1.4345317,0.18368,1.4345317,0.82236,496424000.0,Insurance—Specialty
LNTH,7.2,14.997223,0.44,7.3003855,0.5426,7.3003855,0.26067,516288992.0,Drug Manufacturers—Specialty & Generic
HQY,3.69,23.395664,1.04,3.4948587,0.051459998,3.4948587,0.2024,337428992.0,Health Information Services
TCTZF,3.54,15.225989,31.64,0.5799753,0.17603001,0.5799753,0.3149,213072003072.0,Internet Content & Information
NVGS,1.8,8.555555,1.27,0.91189003,0.07605,0.91189003,0.26944,256487008.0,Oil & Gas Midstream
INFU,0.3,21.3,2.38,2.5468314,0.00708,2.5468314,0.05505,16002000.0,Medical Instruments & Supplies
HUBB,17.72,24.023705,3.41,7.1066074,0.25344,7.1066074,0.21149,1266200064.0,Electrical Equipment & Parts
HCM,0.16,116.4375,-1.16,21.512701,-0.054390002,21.512701,-0.09003,-110153000.0,Drug Manufacturers—Specialty & Generic
PARR,2.48,6.2943544,-0.38,0.7018253,0.43534002,0.7018253,0.02221,546604032.0,Oil & Gas Refining & Marketing
TCEHY,3.82,14.031413,35.53,0.5767472,0.17603001,0.5767472,0.3149,213072003072.0,Internet Content & Information
MHH,0.9,10.900001,1.04,1.3636365,-0.04719,1.3636365,0.03418,5642000.0,Staffing & Employment Services
KNBWY,1.08,13.731481,27734.1,0.009308935,0.12523,0.009308935,0.08427,318301995008.0,Beverages—Brewers
HBM,0.89,10.179776,0.38,1.4364991,0.032899998,1.4364991,0.10446,868822976.0,Copper
LVMUY,6.63,19.864252,7.99,1.0152011,0.2321,1.0152011,0.25573,24305999872.0,Luxury Goods
SENS,-0.12,-2.8308334,0.09,339.7,-1.25296,339.7,-4.00678,-72413000.0,Medical Devices
HKMPF,2.31,10.852814,7.77,2.4318557,0.12883,2.4318557,0.25621,844000000.0,Drug Manufacturers—Specialty & Generic
HEINY,4.37,9.324943,1.17,1.1762499,0.05283,1.1762499,0.11414,5875999744.0,Beverages—Brewers
CELH,0.98,32.122448,2.37,17.665545,0.26565,17.665545,0.23446,338704992.0,Beverages—Non-Alcoholic
TKOMY,3.92,9.209183,0.56,0.013588147,0.16084999,0.013588147,0.14475,1177896484864.0,Insurance—Property & Casualty
MHVYF,0.61,23.081966,105825.0,0.020278366,0.11447,0.020278366,0.0691,448622985216.0,Specialty Industrial Machinery
HCMLF,7.41,13.097167,0.78,2.0725224,0.114700004,2.0725224,0.14977,6000999936.0,Building Materials
SUHJY,1.0,11.0,34.27,0.052541833,0.0322,0.052541833,0.35074002,28864999424.0,Real Estate—Development
SONVY,2.74,26.79562,3.38,1.7717181,0.25812,1.7717181,0.2054,836400000.0,Medical Devices
RHHVF,23.22,13.462102,2.17,8.605842,0.36356,8.605842,0.35268003,21041000448.0,Drug Manufacturers—General
LVMHF,32.25,20.461395,3.53,5.086643,0.2321,5.086643,0.25573,24305999872.0,Luxury Goods
HUNGF,0.11,4.7327275,-37.43,0.059347924,0.050219998,0.059347924,0.13598,50574458880.0,Utilities—Independent Power Producers
SPHXF,1.39,0.33093527,2.42,0.032557152,0.11028,0.032557152,0.48150003,76164005888.0,Real Estate—Diversified
TSLA,3.25,76.60923,22.99,11.417958,0.20389,11.417958,0.107889995,13244000256.0,Auto Manufacturers
WMT,2.72,30.216913,3.29,7.8224044,0.18531999,7.8224044,0.04689,40779001856.0,Discount Stores
NFLX,23.78,31.795624,1.45,14.224973,0.34714,14.224973,0.29614002,9976898560.0,Entertainment
NKE,3.24,24.092592,5.64,8.346877,0.3798,8.346877,0.104320005,7200999936.0,Footwear & Accessories
QCOM,11.21,14.743087,1.28,7.4762506,0.38924,7.4762506,0.24444,11564999680.0,Semiconductors
PEP,8.63,19.187717,3.17,11.687606,0.48819,11.687606,0.18011,16913000448.0,Beverages—Non-Alcoholic
MU,12.86,7.755055,-4.28,2.4506698,0.01743,2.4506698,0.19703,8944000000.0,Semiconductors
V,12.64,23.001581,2.04,14.481247,0.48548,14.481247,0.66122,24384000000.0,Credit Services
REGN,46.62,18.095238,1.78,3.1010144,0.17166,3.1010144,0.33211,4560099840.0,Biotechnology
KMI,1.27,19.039371,2.42,1.766769,0.083500005,1.766769,0.27467,6568999936.0,Oil & Gas Midstream
UPS,8.78,15.267654,8.53,6.7990465,0.31422,6.7990465,0.09229,12222999552.0,Integrated Freight & Logistics
TXN,5.88,34.850338,-14.78,10.822858,0.29293,10.822858,0.3734,6896999936.0,Semiconductors
M,2.59,5.8957534,0.47,0.9843358,0.04323,0.9843358,0.03709,1936999936.0,Department Stores
MAT,1.59,12.522012,1.04,2.9002185,0.25217,2.9002185,0.27857,938435008.0,Leisure
INO,-3.71,-1.4690026,-0.03,1.4626945,-0.91420996,1.4626945,-329.45868,-114988248.0,Biotechnology
MA,16.59,30.625677,2.1,62.82676,1.7757801,62.82676,0.56724,16593999872.0,Credit Services
VRTX,18.64,25.27468,231.87,8.227302,-0.0324,8.227302,0.35338002,4394899968.0,Biotechnology
ROST,6.7,20.904478,2.29,9.065372,0.43236,9.065372,0.124680005,2983800064.0,Apparel Retail
MDLZ,3.46,19.80058,3.49,3.2890065,0.13552,3.2890065,0.11147001,7414000128.0,Confectioners
JNPR,1.97,19.796953,2.14,2.7795596,0.055760004,2.7795596,0.08452,498500000.0,Communication Equipment
TMUS,10.67,20.92596,1.15,4.0472736,0.16087,4.0472736,0.23792,30663999488.0,Telecom Services
SWKS,6.4,13.892188,0.93,2.240845,0.12777,2.240845,0.14578,1136199936.0,Semiconductors
NOV,1.59,9.54088,0.32,0.9131403,0.17694001,0.9131403,0.08854,1104999936.0,Oil & Gas Equipment & Services
ISRG,7.86,64.419846,4.27,11.5737505,0.15973,11.5737505,0.28325,2505100032.0,Medical Instruments & Supplies
SRCL,2.76,22.456522,2.49,2.2516894,0.00803,2.2516894,0.03007,347800000.0,Waste Management
TEVA,2.77,6.6606503,4.71,3.2870126,-0.10511,3.2870126,0.19621,4565000192.0,Drug Manufacturers—Specialty & Generic
PAYX,5.29,26.293005,4.03,13.000279,0.45672,13.000279,0.41464,2358799872.0,Software—Application
MCHP,3.27,22.877676,-3.45,6.2654943,0.20696,6.2654943,0.17860001,2720900096.0,Semiconductors
MSI,14.5,31.30276,3.34,94.403076,2.51541,94.403076,0.26027,3068999936.0,Communication Equipment
URBN,3.85,9.27013,0.36,1.4690264,0.14732,1.4690264,0.10735,524859008.0,Apparel Retail
SKX,4.95,12.646465,0.84,2.180425,0.15761,2.180425,0.099429995,1072044032.0,Footwear & Accessories
NTAP,7.58,15.316623,2.19,25.617828,1.2042199,25.617828,0.19468,1582000000.0,Computer Hardware
SHAK,1.1,112.81818,3.0,10.890741,0.01898,10.890741,0.03502,127696000.0,Restaurants
INTU,22.23,27.968512,2.22,9.451809,0.16597,9.451809,0.15697,4496000000.0,Software—Application
ILMN,4.39,34.113895,0.47,16.58288,-0.76185995,16.58288,0.22752,635000000.0,Diagnostics & Research
PPG,8.85,14.057627,1.88,3.706098,0.19149,3.706098,0.13311,2870000128.0,Specialty Chemicals
PCAR,7.7,13.422078,1.94,2.90309,0.27142,2.90309,0.13919,5908100096.0,Farm & Heavy Construction Machinery
VTR,0.09,713.2222,66.49,2.7576578,-0.00543,2.7576578,0.14478,1856189952.0,REIT—Healthcare Facilities
TER,4.27,24.93911,4.36,5.9802327,0.19206,5.9802327,0.21593,639641024.0,Semiconductor Equipment & Materials
SRPT,10.99,11.218381,0.8,10.906759,0.052020002,10.906759,-0.00193,77750000.0,Biotechnology
PLUG,-0.57,-3.6666665,0.04,0.55086976,-0.44116002,0.55086976,-1.64171,-1049064000.0,Electrical Equipment & Parts
YELP,2.27,14.938326,0.91,3.1184478,0.19088,3.1184478,0.11133,149439008.0,Internet Content & Information
WM,8.07,26.51673,2.26,10.764085,0.35025,10.764085,0.20093,6381000192.0,Waste Management
SOHU,-3.03,-4.630363,0.03,0.4590518,-0.08778,0.4590518,-0.257,-87359504.0,Electronic Gaming & Multimedia
NTES,7.62,10.383203,95.47,1.9447451,0.23054,1.9447451,0.2744,31553714176.0,Electronic Gaming & Multimedia
JWN,1.98,11.393939,-9.25,3.907847,0.35018003,3.907847,0.06266,1154000000.0,Department Stores
ITW,10.76,24.449812,5.05,22.910389,1.08036,22.910389,0.26752,4652000256.0,Specialty Industrial Machinery
YY,4.13,8.014527,-6.48,0.3654833,0.046279997,0.3654833,0.0011100001,132829504.0,Internet Content & Information
MGM,2.51,14.505976,-0.98,3.344663,0.2901,3.344663,0.079679996,2556987904.0,Resorts & Casinos
JD,4.17,9.697842,20.69,0.26817864,0.108109996,0.26817864,0.03604,42678001664.0,Internet Retail
WSO,14.91,31.790745,8.08,6.6223316,0.21219999,6.6223316,0.11585,766440000.0,Industrial Distribution
TRN,1.6,20.362501,1.96,2.5314686,0.15988,2.5314686,0.13645001,744400000.0,Railroads
NDAQ,3.14,23.668789,3.03,3.8579733,0.10888,3.8579733,0.2571,2512000000.0,Financial Data & Stock Exchanges
NI,1.85,18.643244,2.56,1.928863,0.08756,1.928863,0.19688,2324999936.0,Utilities—Regulated Gas
MLM,21.12,27.46875,3.92,3.8670588,0.23437001,3.8670588,0.2631,1945500032.0,Building Materials
R,13.6,10.845588,-0.79,2.041155,0.15537,2.041155,0.08996,2497999872.0,Rental & Leasing Services
PX,0.92,11.836957,1.06,3.4063184,0.00478,3.4063184,0.30096,59771000.0,Asset Management
INFY,0.84,24.714287,1.86,7.96929,0.31404,7.96929,0.21945,4337999872.0,Information Technology Services
WDAY,8.3,28.809637,1.63,7.622083,0.21080999,7.622083,0.053239997,636000000.0,Software—Application
MXL,0.36,37.416664,-1.76,2.0406,-0.35864,2.0406,-0.47691002,-110920000.0,Semiconductors
TGLS,4.17,16.426859,20.65,5.6005235,0.27996,5.6005235,0.23279,231304000.0,Building Materials
RSG,6.81,29.160059,3.18,5.5407367,0.18284,5.5407367,0.20966,4804800000.0,Waste Management
LEG,1.18,10.186441,2.22,2.1763537,-0.69227,2.1763537,0.06027,386400000.0,"Furnishings, Fixtures & Appliances"
URI,46.79,16.958109,2.53,6.075388,0.31401,6.075388,0.28482,4542000128.0,Rental & Leasing Services
TRIP,1.36,11.860293,0.51,2.6079223,0.0293,2.6079223,0.07243,172000000.0,Travel Services
NBR,-1.75,-41.14857,0.4,3.466853,-0.03918,3.466853,0.085389994,894254016.0,Oil & Gas Drilling
IR,3.62,25.958565,2.83,3.6916127,0.08479,3.6916127,0.19146,1807699968.0,Specialty Industrial Machinery
PHM,13.58,9.4536085,1.22,2.2799604,0.26705,2.2799604,0.19971001,3788722944.0,Residential Construction
PSTG,1.85,27.54054,5.52,11.480396,0.111899994,11.480396,0.03257,281774016.0,Computer Hardware
MAN,5.15,12.291262,1.71,1.3846356,0.0166,1.3846356,0.023929998,477900000.0,Staffing & Employment Services
LTC,1.93,19.326426,-6.0,1.772224,0.10933,1.772224,0.62014,154320000.0,REIT—Healthcare Facilities
WPRT,-0.72,-5.722222,-0.13,0.4692483,-0.19927,0.4692483,-0.06237,-25290000.0,Auto Parts
SNA,20.12,16.416004,3.54,3.1675203,0.20599002,3.1675203,0.26527,1480000000.0,Tools & Accessories
RYN,0.53,58.73585,16.88,2.5667875,0.08287,2.5667875,0.082200006,367095008.0,REIT—Specialty
RMBS,2.42,19.814049,1.7,4.9184537,0.17665,4.9184537,0.34465,200144992.0,Semiconductors
SQ,4.56,15.822369,0.32,2.3086522,0.03503,2.3086522,0.05242,965398016.0,Software—Infrastructure
ZTS,6.46,28.165634,3.24,16.627068,0.48888,16.627068,0.38374,3644999936.0,Drug Manufacturers—Specialty & Generic
WSM,8.15,16.22086,4.31,7.5075245,0.55959,7.5075245,0.16212,1628123008.0,Specialty Retail
RES,0.38,14.842105,0.25,1.113964,0.11491,1.113964,0.051570002,255822000.0,Oil & Gas Equipment & Services
PII,3.94,17.868021,1.43,2.928331,0.15198,2.928331,0.03785,646300032.0,Recreational Vehicles
OKE,6.02,15.508306,4.65,3.2295558,0.16875,3.2295558,0.22656,5612000256.0,Oil & Gas Midstream
TDW,8.09,7.2707043,2.55,2.8553398,0.16184,2.8553398,0.22396,421560000.0,Oil & Gas Equipment & Services
SYNA,5.82,12.065292,2.0,1.8942031,0.09269,1.8942031,-0.05538,34100000.0,Semiconductors
PWR,10.17,29.842674,2.03,6.33572,0.12696,6.33572,0.06442,1868978048.0,Engineering & Construction
LGND,6.23,17.662922,0.98,2.5697072,0.058530003,2.5697072,0.17796,43059000.0,Biotechnology
IDXX,12.12,34.429043,3.59,21.2259,0.59424,21.2259,0.31151,1238269056.0,Diagnostics & Research
XPO,4.42,29.454752,1.43,9.234644,0.26075,9.234644,0.09352,1204999936.0,Trucking
PCRX,3.19,5.1943574,0.51,0.8690863,0.07538,0.8690863,0.17399,175340000.0,Drug Manufacturers—Specialty & Generic
NNN,2.05,21.170732,2.13,1.8628209,0.09279,1.8628209,0.62544996,790910016.0,REIT—Retail
MUSA,27.36,17.7182,2.44,11.825389,0.60925,11.825389,0.047870003,1003699968.0,Specialty Retail
IVZ,1.89,9.407408,0.83,0.74377745,-0.00944,0.74377745,0.19670999,1053000000.0,Asset Management
WGO,4.84,11.799586,1.02,1.2917308,0.00984,1.2917308,0.017339999,189100000.0,Recreational Vehicles
STAG,0.89,41.426968,5.98,2.038368,0.05362,2.038368,0.35491002,551593024.0,REIT—Industrial
SNPS,14.87,34.86214,2.6,10.329369,0.21819,10.329369,0.23608999,1652390016.0,Software—Infrastructure
